bubblesortLong1024 ; 18.412170410156250000, 15.866699218750000000,  ,  ,  1800.76 
bubblesortLong1024 ; 17.034179687500000000, 14.797546386718750000,  ,  ,  1454.91 
bubblesortLong1024 ; 18.090759277343750000, 15.671630859375000000,  ,  ,  1654.92 
bubblesortLong1024 ; 18.269287109375000000, 15.808959960937500000,  ,  ,  1642.12 
bubblesortLong1024 ; 17.646850585937500000, 15.193237304687500000,  ,  ,  1579.78 
bubblesortLong1024 ; 18.172058105468750000, 15.657653808593750000,  ,  ,  1638.68 
bubblesortLong1024 ; 18.224243164062500000, 15.694946289062500000,  ,  ,  1605.89 
bubblesortLong1024 ; 19.173461914062500000, 16.655761718750000000,  ,  ,  1729.2 
bubblesortLong1024 ; 17.226257324218750000, 14.957336425781250000,  ,  ,  1568.85 
bubblesortLong1024 ; 17.152404785156250000, 14.887512207031250000,  ,  ,  1508.07 
bubblesortLong1024 ; 17.947204589843750000, 15.582153320312500000,  ,  ,  1591.99 
bubblesortLong1024 ; 19.110046386718750000, 16.542114257812500000,  ,  ,  1734.34 
bubblesortLong1024 ; 16.295227050781250000, 14.167968750000000000,  ,  ,  1411.52 
bubblesortLong1024 ; 18.387634277343750000, 15.860534667968750000,  ,  ,  1617.68 
bubblesortLong1024 ; 17.253601074218750000, 14.911132812500000000,  ,  ,  1589.16 
bubblesortLong1024 ; 17.939147949218750000, 15.507263183593750000,  ,  ,  1705.79 
bubblesortLong1024 ; 16.771728515625000000, 14.519348144531250000,  ,  ,  1461.11 
bubblesortFloat512 ; 8.524780273437500000, 7.289184570312500000,  ,  ,  806.908 
bubblesortFloat512 ; 9.659057617187500000, 8.392883300781250000,  ,  ,  806.096 
bubblesortFloat512 ; 9.723510742187500000, 8.459960937500000000,  ,  ,  795.644 
bubblesortFloat512 ; 9.668579101562500000, 8.471191406250000000,  ,  ,  784.517 
bubblesortFloat512 ; 9.637451171875000000, 8.450500488281250000,  ,  ,  785.824 
bubblesortFloat512 ; 9.895935058593750000, 8.592346191406250000,  ,  ,  812.162 
bubblesortFloat512 ; 9.804016113281250000, 8.620910644531250000,  ,  ,  807.733 
bubblesortFloat512 ; 9.817626953125000000, 8.593017578125000000,  ,  ,  802.657 
bubblesortFloat512 ; 9.615661621093750000, 8.441955566406250000,  ,  ,  783.152 
bubblesortFloat512 ; 9.897338867187500000, 8.668395996093750000,  ,  ,  798.521 
bubblesortFloat512 ; 9.940612792968750000, 8.694580078125000000,  ,  ,  799.911 
bubblesortFloat512 ; 9.683227539062500000, 8.488952636718750000,  ,  ,  798.221 
bubblesortFloat512 ; 9.938842773437500000, 8.665649414062500000,  ,  ,  793.131 
bubblesortFloat512 ; 9.901000976562500000, 8.653259277343750000,  ,  ,  797.231 
bubblesortFloat512 ; 10.051513671875000000, 8.780212402343750000,  ,  ,  830.739 
bubblesortFloat512 ; 9.871337890625000000, 8.674804687500000000,  ,  ,  788.746 
bubblesortFloat512 ; 9.831787109375000000, 8.651794433593750000,  ,  ,  785.333 
bubblesortFloat512 ; 10.033874511718750000, 8.754760742187500000,  ,  ,  790.04 
bubblesortFloat512 ; 10.050231933593750000, 8.802368164062500000,  ,  ,  818.575 
bubblesortFloat512 ; 10.132202148437500000, 8.847534179687500000,  ,  ,  810.618 
bubblesortFloat512 ; 10.265930175781250000, 8.952819824218750000,  ,  ,  825.285 
bubblesortFloat512 ; 10.161560058593750000, 8.895507812500000000,  ,  ,  806.39 
bubblesortFloat512 ; 9.970214843750000000, 8.652954101562500000,  ,  ,  779.727 
bubblesortFloat512 ; 10.177734375000000000, 8.845642089843750000,  ,  ,  802.846 
bubblesortFloat512 ; 10.331604003906250000, 9.021667480468750000,  ,  ,  814.517 
bubblesortFloat512 ; 10.013000488281250000, 8.734008789062500000,  ,  ,  786.662 
bubblesortFloat512 ; 10.320983886718750000, 9.036621093750000000,  ,  ,  819.004 
bubblesortFloat512 ; 10.333312988281250000, 8.956054687500000000,  ,  ,  824.672 
bubblesortFloat512 ; 10.182556152343750000, 8.791931152343750000,  ,  ,  808.827 
bubblesortFloat512 ; 10.162719726562500000, 8.840209960937500000,  ,  ,  804.596 
bubblesortFloat512 ; 10.640686035156250000, 9.163940429687500000,  ,  ,  869.57 
bubblesortFloat512 ; 10.168884277343750000, 8.791320800781250000,  ,  ,  800.722 
bubblesortFloat512 ; 10.068847656250000000, 8.789001464843750000,  ,  ,  777.986 
bubblesortFloat512 ; 10.158874511718750000, 8.901855468750000000,  ,  ,  790.284 
bubblesortFloat512 ; 10.255065917968750000, 8.940795898437500000,  ,  ,  804.012 
bubblesortFloat512 ; 10.369384765625000000, 8.985168457031250000,  ,  ,  823.404 
bubblesortFloat512 ; 10.072570800781250000, 8.818664550781250000,  ,  ,  801.572 
bubblesortFloat512 ; 10.575012207031250000, 9.194091796875000000,  ,  ,  836.466 
bubblesortFloat512 ; 10.073974609375000000, 8.809265136718750000,  ,  ,  795.827 
bubblesortFloat512 ; 10.228942871093750000, 8.912170410156250000,  ,  ,  800.246 
bubblesortFloat512 ; 10.284606933593750000, 9.011535644531250000,  ,  ,  791.872 
bubblesortFloat512 ; 10.492187500000000000, 9.173889160156250000,  ,  ,  840.711 
bubblesortFloat512 ; 10.407226562500000000, 9.086120605468750000,  ,  ,  814.113 
bubblesortFloat512 ; 10.148071289062500000, 8.901367187500000000,  ,  ,  785.034 
bubblesortFloat512 ; 10.171264648437500000, 8.882202148437500000,  ,  ,  778.916 
bubblesortFloat512 ; 10.509887695312500000, 9.059143066406250000,  ,  ,  848.145 
bubblesortFloat512 ; 10.483398437500000000, 9.166931152343750000,  ,  ,  829.74 
bubblesortFloat512 ; 10.477844238281250000, 9.074523925781250000,  ,  ,  814.257 
bubblesortFloat512 ; 10.259887695312500000, 8.917297363281250000,  ,  ,  791.957 
bubblesortFloat512 ; 10.400512695312500000, 9.010375976562500000,  ,  ,  843.47 
bubblesortFloat1024 ; 9.816345214843750000, 8.427856445312500000,  ,  ,  951.691 
bubblesortFloat1024 ; 11.708679199218750000, 10.293151855468750000,  ,  ,  941.04 
bubblesortFloat1024 ; 11.091064453125000000, 9.713195800781250000,  ,  ,  912.434 
bubblesortFloat1024 ; 13.170043945312500000, 11.519104003906250000,  ,  ,  1112.48 
bubblesortFloat1024 ; 12.735412597656250000, 11.099609375000000000,  ,  ,  1065.42 
bubblesortFloat1024 ; 12.033447265625000000, 10.567993164062500000,  ,  ,  957.752 
bubblesortFloat1024 ; 12.696228027343750000, 11.054748535156250000,  ,  ,  1047.04 
bubblesortFloat1024 ; 12.537170410156250000, 11.003173828125000000,  ,  ,  1003.12 
bubblesortFloat1024 ; 12.556762695312500000, 10.996093750000000000,  ,  ,  1008.36 
bubblesortFloat1024 ; 11.959716796875000000, 10.489746093750000000,  ,  ,  969.023 
bubblesortFloat1024 ; 12.218688964843750000, 10.752746582031250000,  ,  ,  958.683 
bubblesortFloat1024 ; 11.508850097656250000, 10.093261718750000000,  ,  ,  889.66 
bubblesortFloat1024 ; 12.905944824218750000, 11.148376464843750000,  ,  ,  1074.49 
bubblesortFloat1024 ; 12.137023925781250000, 10.500793457031250000,  ,  ,  946.157 
bubblesortFloat1024 ; 12.710144042968750000, 11.019653320312500000,  ,  ,  976.17 
bubblesortFloat1024 ; 11.828002929687500000, 10.313415527343750000,  ,  ,  957.426 
bubblesortFloat1024 ; 12.435058593750000000, 10.839050292968750000,  ,  ,  1012.53 
bubblesortFloat1024 ; 12.553527832031250000, 10.993103027343750000,  ,  ,  982.998 
bubblesortFloat1024 ; 11.523376464843750000, 10.118835449218750000,  ,  ,  872.55 
bubblesortFloat1024 ; 13.798889160156250000, 12.081115722656250000,  ,  ,  1082.71 
bubblesortFloat1024 ; 12.881591796875000000, 11.208068847656250000,  ,  ,  994.39 
bubblesortFloat1024 ; 12.065917968750000000, 10.585449218750000000,  ,  ,  919.208 
bubblesortFloat1024 ; 13.241516113281250000, 11.504577636718750000,  ,  ,  1062.95 
bubblesortFloat1024 ; 12.244140625000000000, 10.713928222656250000,  ,  ,  953.628 
bubblesortFloat1024 ; 12.221557617187500000, 10.639038085937500000,  ,  ,  924.603 
bubblesortFloat1024 ; 13.264831542968750000, 11.560729980468750000,  ,  ,  1140.12 
bubblesortFloat1024 ; 12.124389648437500000, 10.610168457031250000,  ,  ,  941.514 
bubblesortFloat1024 ; 12.823242187500000000, 11.253173828125000000,  ,  ,  970.481 
bubblesortFloat1024 ; 12.591247558593750000, 10.948730468750000000,  ,  ,  963.522 
bubblesortFloat1024 ; 13.783813476562500000, 11.924743652343750000,  ,  ,  1060.25 
bubblesortFloat1024 ; 12.174072265625000000, 10.599121093750000000,  ,  ,  930.792 
bubblesortFloat1024 ; 12.640258789062500000, 11.096374511718750000,  ,  ,  956.989 
bubblesortFloat1024 ; 13.386047363281250000, 11.573425292968750000,  ,  ,  1078.25 
bubblesortFloat1024 ; 12.082702636718750000, 10.489196777343750000,  ,  ,  948.052 
bubblesortFloat1024 ; 11.940490722656250000, 10.472351074218750000,  ,  ,  908.192 
bubblesortFloat1024 ; 11.969909667968750000, 10.503540039062500000,  ,  ,  907.474 
bubblesortFloat1024 ; 12.791687011718750000, 11.191467285156250000,  ,  ,  982.487 
bubblesortFloat1024 ; 12.427856445312500000, 10.876892089843750000,  ,  ,  995.602 
bubblesortFloat1024 ; 13.020996093750000000, 11.358093261718750000,  ,  ,  980.559 
bubblesortFloat1024 ; 12.819335937500000000, 11.105163574218750000,  ,  ,  974.784 
bubblesortFloat1024 ; 12.905517578125000000, 11.225891113281250000,  ,  ,  1044.13 
bubblesortFloat1024 ; 12.520629882812500000, 10.812927246093750000,  ,  ,  1025.36 
bubblesortFloat1024 ; 12.527404785156250000, 10.939270019531250000,  ,  ,  954.738 
bubblesortFloat1024 ; 14.134399414062500000, 12.358398437500000000,  ,  ,  1115.12 
bubblesortFloat1024 ; 12.104125976562500000, 10.599853515625000000,  ,  ,  928.761 
bubblesortFloat1024 ; 12.267028808593750000, 10.756958007812500000,  ,  ,  931.257 
bubblesortFloat1024 ; 11.801025390625000000, 10.318969726562500000,  ,  ,  883.489 
bubblesortFloat1024 ; 12.046264648437500000, 10.439270019531250000,  ,  ,  899.069 
bubblesortFloat1024 ; 13.287963867187500000, 11.488281250000000000,  ,  ,  1035.24 
bubblesortFloat1024 ; 12.812377929687500000, 11.202392578125000000,  ,  ,  993.527 
bubblesortDouble512 ; 8.424560546875000000, 7.244079589843750000,  ,  ,  859.981 
bubblesortDouble512 ; 9.713989257812500000, 8.520202636718750000,  ,  ,  805.858 
bubblesortDouble512 ; 11.006958007812500000, 9.665832519531250000,  ,  ,  900.076 
bubblesortDouble512 ; 11.082702636718750000, 9.701904296875000000,  ,  ,  937.086 
bubblesortDouble512 ; 12.638427734375000000, 10.990600585937500000,  ,  ,  1017.4 
bubblesortDouble512 ; 11.008361816406250000, 9.561767578125000000,  ,  ,  877.711 
bubblesortDouble512 ; 11.250366210937500000, 9.863952636718750000,  ,  ,  888.683 
bubblesortDouble512 ; 11.000976562500000000, 9.691894531250000000,  ,  ,  870.121 
bubblesortDouble512 ; 12.352783203125000000, 10.855163574218750000,  ,  ,  997.671 
bubblesortDouble512 ; 10.932922363281250000, 9.619506835937500000,  ,  ,  873.89 
bubblesortDouble512 ; 11.161254882812500000, 9.748291015625000000,  ,  ,  920.678 
bubblesortDouble512 ; 11.166442871093750000, 9.800415039062500000,  ,  ,  887.832 
bubblesortDouble512 ; 12.587829589843750000, 11.057067871093750000,  ,  ,  998.571 
bubblesortDouble512 ; 10.901855468750000000, 9.465881347656250000,  ,  ,  899.744 
bubblesortDouble512 ; 11.377502441406250000, 9.979919433593750000,  ,  ,  926.911 
bubblesortDouble512 ; 11.539062500000000000, 10.156188964843750000,  ,  ,  909.174 
